Time,GLOBAL time,Water Temperature,Oil Temperature,num sats
415145469,11/10/24_10:7:44.419,1693,1669,184549376
416145462,11/10/24_10:7:45.419,1693,1669,184549376
417154837,11/10/24_10:7:46.419,1694,1669,184549376
418154467,11/10/24_10:7:47.419,1694,1669,184549376
419154469,11/10/24_10:7:48.419,1694,1669,184549376
420154471,11/10/24_10:7:49.399,1694,1669,184549376
421154467,11/10/24_10:7:50.419,1694,1669,184549376
422154471,11/10/24_10:7:51.419,1694,1670,184549376
423162644,11/10/24_10:7:52.419,1695,1670,184549376
424162470,11/10/24_10:7:53.419,1695,1671,184549376
425162478,11/10/24_10:7:54.399,1695,1670,184549376
426163473,11/10/24_10:7:55.399,1696,1671,184549376
427163466,11/10/24_10:7:56.419,1696,1671,184549376
428163468,11/10/24_10:7:57.419,1696,1672,184549376
429167251,11/10/24_10:7:58.439,1696,1672,184549376
430166466,11/10/24_10:7:59.439,1696,1672,184549376
431166470,11/10/24_10:8:0.439,1696,1672,184549376
432166467,11/10/24_10:8:1.439,1697,1672,184549376
433166471,11/10/24_10:8:2.439,1697,1672,184549376
434166462,11/10/24_10:8:3.419,1697,1672,184549376
435171397,11/10/24_10:8:4.419,1698,1672,184549376
436171467,11/10/24_10:8:5.439,1697,1672,184549376
437171469,11/10/24_10:8:6.439,1698,1672,184549376
438172466,11/10/24_10:8:7.439,1698,1672,184549376
439172467,11/10/24_10:8:8.439,1698,1672,184549376
440172466,11/10/24_10:8:9.419,1699,1672,184549376
441180547,11/10/24_10:8:10.439,1698,1671,184549376
442180468,11/10/24_10:8:11.439,1698,1671,184549376
443180467,11/10/24_10:8:12.439,1698,1671,184549376
444180467,11/10/24_10:8:13.439,1698,1671,184549376
445180474,11/10/24_10:8:14.439,1699,1671,184549376
446180467,11/10/24_10:8:15.439,1699,1669,184549376
447189586,11/10/24_10:8:16.459,1699,1670,184549376
448189467,11/10/24_10:8:17.460,1699,1669,184549376
449189468,11/10/24_10:8:18.460,1699,1669,184549376
450189466,11/10/24_10:8:19.460,1699,1669,184549376
451189466,11/10/24_10:8:20.460,1700,1669,184549376
452189467,11/10/24_10:8:21.460,1700,1669,184549376
453197675,11/10/24_10:8:22.460,1700,1670,184549376
454197470,11/10/24_10:8:23.460,1701,1673,167772160
455197468,11/10/24_10:8:24.460,1701,1676,167772160
456198464,11/10/24_10:8:25.460,1701,1681,167772160
457198462,11/10/24_10:8:26.460,1701,1687,184549376
458198468,11/10/24_10:8:27.460,1702,1691,184549376
459206826,11/10/24_10:8:28.480,1705,1695,184549376
460206469,11/10/24_10:8:29.480,1707,1699,184549376
461206468,11/10/24_10:8:30.480,1710,1702,184549376
462206466,11/10/24_10:8:31.480,1714,1704,184549376
463206468,11/10/24_10:8:32.480,1718,1706,184549376
464206467,11/10/24_10:8:33.480,1722,1707,184549376
465210333,11/10/24_10:8:34.480,1724,1708,167772160
466210472,11/10/24_10:8:35.480,1727,1709,184549376
467210465,11/10/24_10:8:36.480,1730,1711,184549376
468211466,11/10/24_10:8:37.480,1733,1712,184549376
469211466,11/10/24_10:8:38.480,1735,1714,184549376
470211467,11/10/24_10:8:39.480,1736,1717,184549376
471215195,11/10/24_10:8:40.480,1737,1718,184549376
472214467,11/10/24_10:8:41.460,1737,1721,184549376
473214470,11/10/24_10:8:42.460,1737,1724,184549376
474214470,11/10/24_10:8:43.460,1737,1727,184549376
475214471,11/10/24_10:8:44.460,1737,1730,184549376
476214474,11/10/24_10:8:45.480,1738,1733,184549376
477223685,11/10/24_10:8:46.480,1737,1737,184549376
478223467,11/10/24_10:8:47.480,1740,1741,184549376
479223476,11/10/24_10:8:48.480,1740,1743,184549376
480223469,11/10/24_10:8:49.480,1742,1746,184549376
481223469,11/10/24_10:8:50.480,1743,1748,184549376
482223467,11/10/24_10:8:51.480,1745,1749,184549376
483234201,11/10/24_10:8:52.500,1747,1751,184549376
484233474,11/10/24_10:8:53.500,1749,1752,184549376
485233472,11/10/24_10:8:54.500,1751,1753,184549376
486233469,11/10/24_10:8:55.500,1753,1755,184549376
487233471,11/10/24_10:8:56.500,1754,1757,184549376
488233474,11/10/24_10:8:57.480,1755,1759,184549376
489243412,11/10/24_10:8:58.500,1756,1760,184549376
490243478,11/10/24_10:8:59.500,1757,1764,184549376
491243471,11/10/24_10:9:0.500,1758,1767,184549376
492243473,11/10/24_10:9:1.500,1758,1769,184549376
493243471,11/10/24_10:9:2.500,1758,1772,184549376
494243469,11/10/24_10:9:3.500,1757,1775,184549376
495251201,11/10/24_10:9:4.520,1757,1779,184549376
496250467,11/10/24_10:9:5.520,1757,1782,184549376
497250468,11/10/24_10:9:6.520,1756,1787,201326592
498251468,11/10/24_10:9:7.520,1756,1791,201326592
